关注人数,区域,单价,小区,已发布日,建成年份,建筑结构,总价,户型_厅,户型_室,朝向,标题,楼层,满二,满五,装修,近地铁,面积
60,安宁庄,69385,阳光北里 ,60,1998,塔楼,383,1,2,西南,阳光北里 精装一改二 满五唯一 诚意出售 看房方便,中楼层(共18层),False,False,精装,False,55.2
27,新街口,91612,红联南村46号院 ,60,1992,塔楼,415,1,2,西南,北二环 西直门 自住精装修 可拎包入住,高楼层(共22层),False,False,精装,False,45.3
25,魏公村,84901,民族大学家属院 ,60,1985,板塔结合,632,1,2,南 北,央产大院，双卧朝南大两居，大阳台，视野好，安静,顶层(共14层),False,False,简装,False,74.44
34,马连洼,70141,梅园 ,60,1995,板楼,420,1,2,南 北,马连洼梅园两居，南北向成本价房改房，电梯楼低楼层,底层(共6层),False,False,简装,True,59.88
19,五棵松,136613,永定翠庭 ,60,2018,板塔结合,700,1,1,东,新小区，管理好，精装修，有电梯，近地铁，价格可谈,中楼层(共10层),False,False,精装,True,51.24
28,西北旺,88102,景和园 ,30,2011,板楼,465,1,1,南,景和园中间位置中间楼层全南向一居室,高楼层(共6层),False,False,精装,True,52.78
18,万寿路,114796,万寿路甲15号院四区 ,30,1985,塔楼,675,1,2,西北,精装两居   空户口   看房方便,中楼层(共16层),False,False,精装,False,58.8
88,西山,51794,门头馨村 ,360,2005,板楼,309,1,1,南,门头馨村南区 低楼层南向一居室 采光视野好,中楼层(共4层),False,False,简装,False,59.66
228,牡丹园,102423,塔院小区 ,60,1992,板楼,1480,3,4,南 北,112平米院子，得房率94%，百万精装修！,底层(共14层),False,False,精装,True,144.5
46,紫竹桥,99696,紫竹院甲3号院 ,30,1998,板楼,1115,2,3,南 西 北,紫竹院公园南北三居 户型好 中间楼层,中楼层(共7层),False,False,简装,False,111.84
53,清河,80877,世华龙樾 ,90,2013,板楼,480,1,1,南,世华龙樾 全南向一居室 中间层 采光好,中楼层(共15层),False,False,简装,False,59.35
50,军博,106718,晾果厂3号院 ,270,1991,板楼,842,1,3,南 北,南北通透三居室，南北各一个阳台，带客厅，满五年,底层(共6层),False,False,简装,True,78.9
14,五道口,105121,五道口嘉园 ,120,2012,塔楼,1400,2,3,西南,满五年唯一商品房，精装修，无抵押无户口，产权清晰,高楼层(共28层),True,False,精装,False,133.18
101,军博,76191,电信小区 ,120,1988,板楼,448,1,3,南 西 北,央产，低总价，低单价，全明三居，南北通透，,顶层(共6层),False,False,毛坯,False,58.8
70,知春路,87851,知春嘉园 ,120,1998,塔楼,658,1,2,西南,北航南门，高层无遮挡，位置优越，临近地铁,中楼层(共19层),False,False,精装,True,74.9
37,世纪城,93784,远大园三区 ,30,2001,板楼,1750,2,3,南 北,"远大园三区精装板楼三居室, 高楼层, 视野开阔.",高楼层(共14层),False,False,精装,True,186.6
3,万寿路,90463,万寿路1号院 ,5,1996,板楼,460,1,2,南 北,东院楼龄新 南北两居采光好 满五年央产,底层(共6层),False,True,简装,False,50.85
57,世纪城,88900,垂虹园 ,360,2004,塔楼,1850,2,4,西南,垂虹园高层四居室，带车位，视野开阔采光好！,高楼层(共18层),True,False,精装,True,208.1
139,西北旺,93645,五矿万科如园 ,360,2015,板楼,2449,3,4,南 北,如园北区 样本间户型 新房未住 带车位 紧邻小区花园,低楼层(共11层),True,False,精装,True,261.52
12,二里庄,80256,健翔园 ,360,1999,塔楼,1030,2,2,东南,健翔园全南大两居室 格局方正交通便利 看房方便,顶层(共24层),False,True,简装,False,128.34
141,圆明园,82153,海淀路小区 ,360,1982,板楼,580,1,3,南 北,满五年且家庭唯一 看房随时有钥匙,顶层(共6层),False,True,简装,False,70.6
203,甘家口,92128,车公庄西路14号院 ,360,1990,板楼,550,1,2,南 北,近地铁，楼龄新，居住使用便捷，交通便利,中楼层(共7层),True,False,精装,True,59.7
36,清河,69773,观景园 ,360,2011,板楼,638,1,2,南 北,海淀 观景园 南北通透两居室 简单装修,底层(共6层),False,True,简装,False,91.44
73,中关村,80561,希格玛公寓 ,360,1997,塔楼,1300,2,3,东 南,希格玛东南向三居室 有钥匙 精装修,中楼层(共20层),False,True,精装,True,161.37
198,安宁庄,62581,安宁里南区 ,360,2000,板楼,435,1,2,东 西,板楼中间楼层正规两居室，诚心出售，看房随时,低楼层(共7层),False,True,简装,False,69.51
111,六里桥,71609,铁路小区 ,360,1997,塔楼,540,1,2,东南,铁路小区，东南两居室，中间楼层无遮挡,中楼层(共24层),False,True,精装,False,75.41
266,四季青,130025,京投银泰琨御府 ,360,2015,板楼,1999,2,3,南 北,地铁上盖+空中花园+地铁商业配套+有车位,中楼层(共6层),True,False,精装,False,153.74
5,军博,83767,铁东小区 ,360,1992,塔楼,516,1,2,西北,铁东小区 2室1厅 516万,顶层(共16层),False,True,简装,True,61.6
137,公主坟,90459,国悦府 ,360,2010,塔楼,3599,2,5,南 北,国悦府优质平层五居室 南北通透 生活便利,中楼层(共19层),False,True,精装,True,397.86
86,北太平庄,80113,庚坊国际 ,360,2005,塔楼,2400,2,4,南 西南,视野，户型，采光，好，满五年唯一住宅,顶层(共16层),False,True,其他,False,299.58
501,新街口,88968,五月华庭 ,360,2004,板塔结合,550,1,1,南,积水潭 2004年商品房 带车位 一室一厅 南向采光无遮挡,12层,False,True,精装,True,61.82
232,清河,68155,观澳园 ,360,2005,板楼,1020,1,3,南 北,海淀清河观澳园板楼社区带电梯，看房随时，诚意出售。,高楼层(共10层),True,False,简装,False,149.66
184,苏州桥,79103,海淀大街44号 ,360,1990,板楼,670,1,3,南 北,正规的南北三居，没有遮挡，户型方正,顶层(共6层),True,False,简装,True,84.7
33,小西天,94906,文慧园北路4号院 ,360,1999,板塔结合,652,1,2,东 西,文慧园 满五唯一商品房 带电梯 大客厅两居室 随时签约,中楼层(共14层),False,True,简装,False,68.7
182,清河,87810,橡树湾四期 ,360,2013,板塔结合,1450,2,3,南 北,橡树湾四期 南北三居室 业主自住 看房方便,低楼层(共18层),True,False,精装,False,165.13
149,定慧寺,90220,八里庄北里 ,360,1996,板塔结合,452,1,1,南,八里庄带电梯大一居 视野开阔 采光充足,高楼层(共10层),False,True,简装,False,50.1
97,小西天,86054,红联北村 ,360,1989,塔楼,580,1,2,南,西直门 红联北村 双南向两居室 满五年 业主诚售,顶层(共16层),False,True,简装,False,67.4
426,清河,66266,永泰东里 ,360,1998,板楼,385,1,2,东 西,低总价，中间层，精装修两居室，诚心卖,低楼层(共6层),True,False,精装,True,58.1
501,清河,53572,福美苑 ,360,2012,板楼,468,1,2,南 西,清河 电梯房 婚房装修 交通便利,顶层(共21层),False,True,精装,False,87.36
146,五棵松,65162,永金里小区 ,360,2006,板塔结合,658,1,2,东,永金里小区 06年商品房 满五年 有电梯,顶层(共11层),False,True,精装,False,100.98
210,清河,67661,观林园 ,360,2008,板楼,649,2,2,南 北,观林园 精装两居 独立餐厅 南北通透 自采暖地暖,顶层(共6层),False,True,精装,False,95.92
72,魏公村,92100,韦伯豪家园 ,360,2001,板塔结合,1400,2,3,西南,满五年唯一西南三居室户型有钥匙随时看房,底层(共17层),False,True,简装,False,152.01
143,知春路,84803,蓟门东里 ,360,1986,塔楼,558,1,2,西南,知春路 蓟门东里 户型方正 西南向两居室 低楼层无遮挡,低楼层(共16层),False,True,简装,False,65.8
125,双榆树,100918,双榆树北里 ,360,1985,板楼,550,1,2,南 北,双榆树 正对南北通透 方正餐厅 随时签约 价格可谈！,顶层(共6层),False,True,毛坯,False,54.5
54,清河,83977,莱圳家园 ,360,2006,板楼,1208,2,4,南,莱圳家园复式，精装可拎包入住，地铁西小口站，采光好,高楼层(共15层),False,True,精装,True,143.85
73,西三旗,67350,建材城西路41号院 ,360,1979,板楼,460,1,3,南 北,海淀三居室 中间层 南北通透 不临街,中楼层(共5层),True,False,简装,True,68.3
6,四季青,65790,郦城果岭 ,360,2010,板塔结合,1650,1,4,南 东 东南,四环边 精装修平层四居室朝阳 动静分离中西厨,高楼层(共11层),True,False,精装,False,250.8
79,西三旗,41517,沁春家园 ,360,2002,板楼,728,2,3,南 北,沁春家园 南北通透 6+7复式 户型方正 诚心出售,顶层(共6层),False,True,简装,True,175.35
45,西直门,110345,金晖嘉园 ,150,2002,板塔结合,1920,2,3,南 北,商品房社区，管理好，人车分流，满五唯一，诚心出售,高楼层(共9层),False,True,简装,True,174
40,马连洼,78774,百旺家苑 ,120,2003,板楼,1300,2,4,南 北,一层带院四居，自住精装，满五唯一，中间位置,底层(共5层),False,True,精装,False,165.03
47,马连洼,71750,百旺家苑 ,60,2003,板楼,1180,2,3,南 北,百旺家苑 中间楼层3层 满五唯一 精装修,中楼层(共5层),False,True,精装,False,164.46
8,五棵松,85879,新兴年代 ,30,2009,板塔结合,1600,2,3,北 南,新兴年代新增南北通透大三居室有地下车位,低楼层(共21层),True,False,精装,False,186.31
35,马连洼,88288,西山华府 ,30,2008,板楼,1800,2,3,南 北,精装没住过 眼镜户型3居加保姆间 中西厨房 次顶层,高楼层(共8层),False,True,精装,True,203.88
102,知春路,88567,锦秋知春 ,360,2003,塔楼,660,1,1,北,户型方正一居室 高楼层 视野好,中楼层(共26层),False,True,简装,True,74.52
59,世纪城,127560,鲁艺上河村 ,360,2002,板楼,2280,2,3,南 北,上河村一区南北通透板楼三居 满五年唯一带双车位,低楼层(共15层),False,True,精装,True,178.74
94,皂君庙,87192,明光北里 ,360,1988,塔楼,565,1,2,西南,皂君庙蓟门桥双南带电梯两居，视野好，采光好！,中楼层(共16层),False,True,简装,True,64.8
63,马甸,81486,冠城北园 ,60,2000,板楼,1220,1,2,南,冠城园全南向两居室，中间单元，户型好，采光好,低楼层(共22层),True,False,简装,False,149.72
32,军博,74851,电信小区 ,30,1992,板楼,339,1,1,东南,军博 优质一居室 交通生活便利,顶层(共6层),True,False,简装,True,45.29
11,军博,77723,电信小区 ,30,1982,板楼,546,1,3,东 西 北,东西通透优质三居，不临街，无遮挡,顶层(共6层),False,True,简装,False,70.25
10,马连洼,92389,博雅西园 ,360,2004,板楼,1050,1,2,南 北,博雅西园带电梯两居室，不临街，随时签约,顶层(共7层),True,False,精装,True,113.65
3,皂君庙,145362,天作国际中心 ,7,2006,板塔结合,680,1,2,西,此房满五年商品房，精装小复式物业管理好，楼下小花园,高楼层(共14层),False,True,精装,True,46.78
171,双榆树,103685,双榆树东里 ,360,1985,板楼,560,1,2,东南,双榆树东里 东南向两居室 产权清晰 随时签约 变现急售,高楼层(共6层),False,True,精装,False,54.01
43,六里桥,50795,盛今大厦 ,360,2002,塔楼,550,1,2,西南,房子商品房满五年唯一高楼层视野开阔,高楼层(共23层),False,True,简装,False,108.28
108,小西天,91579,文慧园北路4号院 ,360,1999,板塔结合,870,1,2,南 北,南北通透 大两居 1999年建成楼龄新 带电梯,中楼层(共14层),False,True,其他,False,95
165,安宁庄,63518,水利局一处宿舍 ,360,1988,板楼,390,1,2,南 北,满五年唯一商品房，无抵押，无户口，留钥匙随时可看,中楼层(共5层),False,True,简装,False,61.4
90,海淀北部新区,82216,保利西山林语 ,360,2010,板塔结合,380,1,1,东南,东南向一居室  全明格局  采光好  业主诚意出售,高楼层(共8层),False,True,精装,False,46.22
22,紫竹桥,122741,半壁街南路1号院 ,360,1992,塔楼,1066,1,3,南 西 北,房子满五年单位分房 南北向三居室带客厅，临近南长河,高楼层(共24层),False,True,精装,True,86.85
337,田村,63503,西山洋房 ,360,2008,板楼,570,2,2,南 北,西山洋房 南北通透两居室 满五年,中楼层(共5层),False,True,简装,True,89.76
29,牡丹园,66433,花园公寓 ,150,2007,塔楼,435,1,1,北,牡丹园十号线 2007年商品房 正规一居,高楼层(共15层),True,False,精装,True,65.48
18,军博,85127,信悦华庭 ,30,2009,板楼,455,0,1,南,海淀军博 2010年小区 南向大一居带电梯,中楼层(共14层),True,False,简装,False,53.45
18,小西天,59953,红联北村 ,360,1989,塔楼,406,1,2,西南,红联北村 西南向两居室满五年看房方便,地下室(共16层),False,True,简装,False,67.72
45,五棵松,87587,苗圃宿舍家属楼 ,210,1990,板楼,580,1,3,南 北,海淀区五棵松南四环内南北通透三居室,底层(共6层),False,True,简装,False,66.22
27,小西天,60683,红联北村 ,90,1989,塔楼,290,1,1,西北,北二环 小西天 总价低 业主诚心出售 看房随时,地下室(共16层),True,False,简装,False,47.79
68,马连洼,70264,百旺家苑 ,90,2003,板楼,810,1,2,南 北,直观百望山，顶层带露台，露天可观景，满五年,顶层(共5层),False,True,其他,True,115.28
195,马连洼,73745,兰园 ,60,1997,板楼,480,1,2,南 北,马连洼兰园  3层两居室  客厅带窗户,中楼层(共6层),False,True,精装,True,65.09
34,清河,56695,清缘里中区 ,60,1998,板楼,650,2,3,东南,正规三居室，业主诚心出售，看房方便,低楼层(共10层),True,False,精装,False,114.65
37,军博,82414,会城门小区 ,30,1991,板楼,478,1,2,南 北,会城门小区 满五年唯一 诚心出售 可以签约,顶层(共6层),False,True,精装,True,58
4,军博,89564,会城门小区 ,3,1987,板楼,1150,1,4,南 北,会城门小区 中间层 南北通透 大四居,中楼层(共6层),True,False,简装,True,128.4
94,四季青,87776,水云居 ,360,2011,塔楼,820,1,2,西南,水云居西南向两居室，客厅落地窗，两个卧室互不打扰,中楼层(共14层),False,True,毛坯,False,93.42
7,清河,84458,燕清源 ,360,2005,板塔结合,338,1,1,北,高楼层 小户型，满二，随时看房,高楼层(共28层),True,False,简装,False,40.02
67,四季青,93415,农林科学院宿舍 ,360,1980,板楼,383,1,1,东南,农林科学院一居室  东南向带阳台 看房方便,中楼层(共4层),False,True,简装,True,41
444,西三旗,54695,轮胎厂宿舍 ,360,2002,板楼,367,1,2,南 北,南北通透，客厅带阳台，满五唯一税费少,顶层(共6层),False,True,简装,False,67.1
167,清河,69707,宝盛里 ,360,2000,板楼,399,1,1,东 西,宝盛里小区低总价实用一室一厅，满五年唯一，中间位置,中楼层(共5层),False,True,简装,False,57.24
100,双榆树,92174,中关村东路 ,360,1985,板楼,530,1,2,南 北,南北通透没遮挡，格局方正，满五年,顶层(共6层),False,True,简装,False,57.5
138,学院路,96899,中铁翰庭 ,360,2009,板楼,378,0,1,西,学院路 六道口 中铁翰庭 西向精装开间 满五年唯一,低楼层(共16层),False,True,精装,True,39.01
88,清河,81506,世华龙樾 ,120,2014,板楼,1200,2,3,南 北,世华龙樾 精装三居室 南北通透 眼镜户型 高楼层,高楼层(共18层),True,False,精装,True,147.23
6,双榆树,87385,豪景佳苑 ,360,1999,塔楼,888,2,2,西南,豪景佳苑 2室2厅 888万,底层(共19层),True,False,其他,False,101.62
19,苏州桥,123282,小南庄甲26号院 ,360,1996,板楼,520,1,1,南 北,中关村苏州桥 满五年家庭一套住房，南北通透一居室,高楼层(共6层),False,True,简装,False,42.18
6,四季青,86463,郦城二区 ,8,2003,板楼,1950,2,3,南 北,一层复式 南北花园 带车位 明厨明卫 满五唯一,底层(共4层),False,True,精装,False,225.53
3,世纪城,168721,鲁艺上河村 ,6,2006,板楼,4450,2,4,东 南 北,一层下跃，带280㎡地下，有采光窗，客厅面宽8米5,底层(共11层),False,True,其他,True,263.75
467,四季青,44003,美丽西园 ,360,1999,板楼,303,1,2,东北,美丽西园东北向两居室 满两年 户型方正,地下室(共9层),True,False,简装,True,68.86
216,苏州桥,82616,大河庄苑 ,360,2004,板塔结合,470,0,1,东,苏州街 大河庄苑05年商品房 精装修 楼龄新 人车分流,顶层(共18层),False,True,精装,False,56.89
58,万柳,91962,光大花园 ,360,2000,塔楼,2400,2,4,东南,客厅挑空大复式  全落地窗  东南朝向采光视野都很棒,顶层(共17层),False,True,简装,False,260.98
